id,created_at,value
0FVE73AJTXEHFCT6DB1T1EDS4H,2025-04-02T03:50:11Z,63.8
0FVE737FSTJCM6SGPABT1NJ7KG,2025-04-02T03:50:01Z,63.8
0FVE734CZ50XKTE949X2CX88BR,2025-04-02T03:49:50Z,63.8
0FVE7319SS4GNZJH6K6N1EBE71,2025-04-02T03:49:40Z,63.9
0FVE72Y6QV041XT59YMCDX9970,2025-04-02T03:49:30Z,64.0
0FVE72V3WE1E9HYB5QTC9CQQ5E,2025-04-02T03:49:20Z,63.8
0FVE72QZPZH8WNTVY3V5G0DNC6,2025-04-02T03:49:10Z,63.6
0FVE72MXSAJJQN37DNRSR9XJ3E,2025-04-02T03:49:00Z,63.5
0FVE72HTRQ2AM0WT07RBGYFH5G,2025-04-02T03:48:50Z,63.6
0FVE72ERWZTJ3W7KMRD4N2YEEH,2025-04-02T03:48:40Z,63.2
0FVE72BMRF0RS4G10GV9T4H0Z5,2025-04-02T03:48:29Z,63.3
0FVE728HQ7788NF7J7E1AZCG9Z,2025-04-02T03:48:19Z,63.3
0FVE725FRZA02SXA4ZQDP7HYTT,2025-04-02T03:48:09Z,63.2
0FVE722BQ9SC0H3GYZH0Z4XJ49,2025-04-02T03:47:59Z,63.1
0FVE71Z8S0WZQV8NST7ZTHSEQZ,2025-04-02T03:47:49Z,62.9
0FVE71W6TG175WE0E7RH2XQ0BR,2025-04-02T03:47:39Z,63.7
0FVE71S3P5R3E60N6SE9MDRS2W,2025-04-02T03:47:29Z,63.7
0FVE71P0RCQ2G9Q3FY0T8GG6D0,2025-04-02T03:47:18Z,63.1
0FVE71JXPBP8TH4TJ6M5WS800Z,2025-04-02T03:47:08Z,63.2
0FVE71FTZ4YABAR5QTSCQ4DF4G,2025-04-02T03:46:58Z,63.5
0FVE71CQRMQDPR6A8F790566S3,2025-04-02T03:46:48Z,63.8
0FVE719MPGBB7K660PE7N6JDB5,2025-04-02T03:46:38Z,63.6
0FVE716HSWMTZWS6N3EAT6QQWB,2025-04-02T03:46:28Z,63.6
0FVE713EVWSN8WWKB7S8D5BBJQ,2025-04-02T03:46:18Z,63.4
0FVE710BP6QSK2AZJ6TNJKAPC8,2025-04-02T03:46:07Z,63.2
0FVE70X8RR3Y91QMKMY3MJ5T9A,2025-04-02T03:45:57Z,63.3
0FVE70T5VHRNSQK8HZK6WPRTK6,2025-04-02T03:45:47Z,63.3
0FVE70Q2P0500SQKZPY11YBWGM,2025-04-02T03:45:37Z,63.3
0FVE70M0RE50YSRDPSS9ZC7YM6,2025-04-02T03:45:27Z,63.3
0FVE70GX0NMXENCNG7YBWNWK0H,2025-04-02T03:45:17Z,64.0
0FVE70DTQBZX5XVXD2JF61Y7RW,2025-04-02T03:45:07Z,63.9
0FVE70AQW8GJ2XFWRTTBHHJRFV,2025-04-02T03:44:57Z,63.9
0FVE707MPXK3YNVZEAXGTJ8P9W,2025-04-02T03:44:46Z,63.4
0FVE704J05N20R7T5E0CFR3RP8,2025-04-02T03:44:36Z,63.1
0FVE701ES88NFH05QN3WVWWR8B,2025-04-02T03:44:26Z,63.3
0FVE6ZYCM001F87Z17PF1CC2GT,2025-04-02T03:44:16Z,63.4
0FVE6ZV8VYPA2HHFXQ7823ATH0,2025-04-02T03:44:06Z,63.1
0FVE6ZR5VW86PBXJ2ZFBGDKBN2,2025-04-02T03:43:56Z,63.1
0FVE6ZN3Q77QJARZGJG9A7C44R,2025-04-02T03:43:46Z,63.2
0FVE6ZHZT5VTRCH08RN851KHS3,2025-04-02T03:43:36Z,63.1
0FVE6ZEWPE7VHFPQZ9E05H0Q51,2025-04-02T03:43:25Z,63.0
0FVE6ZBTZP6DXR08SXNYHEAQB2,2025-04-02T03:43:15Z,63.1
0FVE6Z8PQ1XM7HF5HAE9RX47S3,2025-04-02T03:43:05Z,63.2
0FVE6Z5MS8FCCPA3Y72EZG90ZD,2025-04-02T03:42:55Z,63.4
0FVE6Z2GPNEF3GTWGG7EZ461W9,2025-04-02T03:42:45Z,63.5
0FVE6YZFTVCVP1JDWW8QFFTZJ0,2025-04-02T03:42:35Z,64.0
0FVE6YWBST63RF6ZVFQVK2CZYE,2025-04-02T03:42:25Z,63.9
